3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,9.866666666666666918e-01
4.000000000000000000e+00,5.000000000000000000e+00,9.733333333333333837e-01
3.000000000000000000e+00,1.000000000000000000e+00,9.599999999999999645e-01
3.000000000000000000e+00,1.000000000000000000e+00,9.466666666666666563e-01
3.000000000000000000e+00,3.000000000000000000e+00,9.333333333333333481e-01
3.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000400e-01
3.000000000000000000e+00,1.000000000000000000e+00,9.066666666666666208e-01
3.000000000000000000e+00,2.000000000000000000e+00,8.933333333333333126e-01
3.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000044e-01
3.000000000000000000e+00,3.000000000000000000e+00,8.666666666666666963e-01
3.000000000000000000e+00,3.000000000000000000e+00,8.533333333333332771e-01
3.000000000000000000e+00,8.000000000000000000e+00,8.399999999999999689e-01
3.000000000000000000e+00,5.000000000000000000e+00,8.266666666666666607e-01
3.000000000000000000e+00,3.000000000000000000e+00,8.133333333333333526e-01
